Wallet,Gotchis,Gotchi VLT,vGHST,vGHST VLT,Total VLT
0xF2c06f90FB58844C09220e01E3116A2293Df6960,4,6.084424203,0,0,6.084424203
0x2c5C5db1847a96d879b6244cce9320508Bf0A61b,4,6.084424203,0,0,6.084424203
0x92CB71850Aa43263EBaAa1E0ED3E78Cb984915Ff,2,3.042212101,1298.087792,2.88733128,5.929543382
0x9F533Eec49dc2DBbf495F1cD687c2536d424bE07,3,4.563318152,584.2261894,1.299491885,5.862810037
0xDA9890c4d573fe27f79C0665ae7E740c6a11412F,3,4.563318152,551.5666403,1.226847386,5.790165538
0x0b6bF854CB7c816518a96317893e43AB219BD365,2,3.042212101,1179.619666,2.623823121,5.666035222
0x581dE43B0273915f61D015E394D2C6aF1F9ce8E6,3,4.563318152,483.8194698,1.076157636,5.639475788
0x3787Eea0767fE73d272aD543651Ada3F4dad8279,0,0,2476.589003,5.508666626,5.508666626
0x64eD2D64912e45d004a64b0f9F3D759533C395e8,3,4.563318152,401.7825769,0.893683316,5.457001468
0x2bD7716Ce2c43B9c0D58982F5BAC67633bf2E7dC,3,4.563318152,249.5351695,0.55504004,5.118358193
0xF8F94C0733A28919dCFA6C52668C688234359D88,3,4.563318152,249.5034387,0.554969462,5.118287614
0x2717C5753df40110905921D77A64c921E1467221,2,3.042212101,892.6593506,1.985538483,5.027750585
0xaC21Ba42297Bc030e730A5cDb0aDC962DA149691,1,1.521106051,1574.289213,3.501684954,5.022791005
0x7540DB3e26D453EE6298bbdD263a8e4D88BfBE7F,3,4.563318152,197.8503375,0.440077683,5.003395836
0x13E965baAFDa80C7501c23cbED282d5e53e3066B,3,4.563318152,185.8877989,0.413469459,4.976787611
0xa5Fa57608C5698120A7C3c9d50EC346bb3980223,3,4.563318152,169.206561,0.37636545,4.939683603
0x31849CbcD3Ab8835455296CCDf77AD78AF99196e,0,0,2194.896677,4.882099555,4.882099555
0x1279a8132C775edE3e738cc2A753fFe47d009353,3,4.563318152,119.636342,0.266106618,4.829424771
0xEc503C9FAC9ccc823ab7F7cebe8953d7ee4CC5AC,2,3.042212101,792.2548013,1.762209062,4.804421163
0x9b328488a8f0fa20628bb959769F0BA78de06466,0,0,2154.470929,4.792180732,4.792180732
0xff409F636a82cc1bDac186afC247632b7c8bb5f2,3,4.563318152,98.72555503,0.219594842,4.782912994
0xc31372dB84e456193e72a162928539C8F5999Ff6,3,4.563318152,80.00007991,0.177943845,4.741261997
0xCE8Fc6755EfCaf7F85C28901Bca4F4b936591542,3,4.563318152,74.31673586,0.165302407,4.728620559
0x5642111A57c82f2f50716C397efF0eefC25a2501,0,0,2121.315235,4.71843266,4.71843266
0xd6874acC7Cd2f875AD577BcCfDDC16a939188E68,3,4.563318152,41.21574326,0.091676006,4.654994159
0xf85e13C32734eA54Ec31BE5C9b3E6ED0ae40cBad,3,4.563318152,39.89064049,0.088728586,4.652046738
0x54966bA0beF2e7aC9E3fD83c7e44C5Fd47B4d8e9,3,4.563318152,39.79508457,0.088516041,4.651834193
0x3172aee5e0B47bB23e87db93327F58E06e6A73B6,2,3.042212101,705.1868844,1.568544256,4.610756358
0x49e37446d862D0E29934aAF51Cdb128f9c9cA4bA,3,4.563318152,14.88468285,0.033107938,4.59642609
0x15aE010DffeC19729A410B82d51337B385a96b95,3,4.563318152,10.20661784,0.022702538,4.58602069
0xcfbc091F167bBa962790E23Ee2DDA557938b8BAf,3,4.563318152,9.960149771,0.02215432,4.585472472
0xadC045001169071580ad97aF8cF5efB7f235A719,3,4.563318152,0.787138874,0.00175083,4.565068982
0x284aA770c801698e77dbA304c6caADbA6fFDe9ff,3,4.563318152,9.96455E-05,2.21641E-07,4.563318374
0xaFB2735179C625dD1D199b415a88A32C5D0fcCCE,3,4.563318152,6.5435E-05,1.45547E-07,4.563318298
0xAF777F6ff15de8d50527208d8cbd36576b213f97,3,4.563318152,0,0,4.563318152
0x4738c8b9e0d7b48db4056BF017D2F90b2319630d,3,4.563318152,0,0,4.563318152
0x1dce25415D54E6bc694aaFa6cd5e650d28Bb786A,3,4.563318152,0,0,4.563318152
0xc7a00B2635339d1C4EB7A22AC73f53b7a9bD0613,3,4.563318152,0,0,4.563318152
0x87cdacBEC845896b11D449884B7430B89060bBa5,3,4.563318152,0,0,4.563318152
0x50F27CdB650879A41fb07038bF2B818845c20e17,3,4.563318152,0,0,4.563318152
0x01e6fd0aE73D9194b19f9B376065577927A0D5f5,3,4.563318152,0,0,4.563318152
0x8fF077D2A138C2f6Bd5De99D91BE50Ce4322f312,3,4.563318152,0,0,4.563318152
0xA1958a37C21372482DEfF4618BAEbbeC23C9a449,3,4.563318152,0,0,4.563318152
0x65E856C356f0c220fC69C51A66B007748C7596e4,3,4.563318152,0,0,4.563318152
0x770aaA6828E3659f2D12D6b8CA999D34344385E8,3,4.563318152,0,0,4.563318152
0x1af1f839Bc24CDcb12c2028bA7c0D51B30d10d11,3,4.563318152,0,0,4.563318152
0xE2dE15659663F7024699E1e573C033e2EFD5bCb1,3,4.563318152,0,0,4.563318152
0x402C2A801aFbB6641c19FD0FC8fe6282D53D137F,3,4.563318152,0,0,4.563318152
0x4a47096E0dDD4EEd05eF00f0F081bc7700c6DD75,3,4.563318152,0,0,4.563318152
0x8B8B67CD569882e9f200a58e875802e5017D88c0,3,4.563318152,0,0,4.563318152
0xc15E011B8E117FbA8cC241C70950fC79f515AB3E,1,1.521106051,1335.350007,2.97021347,4.491319521
0xeDD0d71F2b7703E1642ea83d8A6f9790aCda1fdA,2,3.042212101,648.3155417,1.442045565,4.484257666
0x4Cd3210Ce0E7AEF75eCFf5475B75034dc328B1d4,2,3.042212101,639.8530761,1.423222538,4.465434639
0xBb46A8ee4315a37C56AEcE45783045722dFD72a7,0,0,1992.884401,4.432764491,4.432764491
0xdAa11DD2F1c174391EAC8C1426D5491b21FA9cd3,0,0,1974.404816,4.391660427,4.391660427
0x4958CE329Ed1Eb97e02c59cB847c692941081219,1,1.521106051,1290.109032,2.869584157,4.390690208
0x65C2433Db1FB9e6EAb8be06460D599B3AB645D58,0,0,1942.789634,4.321338908,4.321338908
0x00553b963DE06016C68681C9BEE10A79c51c5D8A,2,3.042212101,516.7068053,1.1493088,4.191520901
0x6877FdEAC0d0D5d61B4cA3BBd42501a2fF02c144,1,1.521106051,1189.354682,2.645476676,4.166582727
0xC17f20335080cD0b7283e042C89F16605f3A085f,1,1.521106051,1188.686282,2.643989956,4.165096007
0x481A2be12532D5CD1295239557168d01C5d09708,2,3.042212101,498.0397987,1.107787854,4.149999956
0xDBD30B8A960264a5d0aF925666199320AE3e629d,0,0,1858.609003,4.13409628,4.13409628
0x7b0B5fbb7B5CA042D82128F66965bfD185Ac30DC,2,3.042212101,476.9288359,1.060830828,4.103042929
0x0998460853aBFa4D8ef6F2591AabeAE4D060Fb93,0,0,1843.845698,4.101258323,4.101258323
0x1B3c00A967aA935100342eCdf38198E21De1a1CF,1,1.521106051,1157.480115,2.57457821,4.095684261
0xba96a2ba89eA249148ee599d2BBcD669DE94d4B6,0,0,1820.853504,4.050116881,4.050116881
0x25955561740Ee18502B1A329a664C2Cd77B23e48,1,1.521106051,1131.325336,2.516402242,4.037508293
0x3A631b481a1B225e32D20C28BB531587e9F32dA0,1,1.521106051,1099.295736,2.445158937,3.966264988
0x8bA89f1c8e3D7543E1D74a82e0388373F28C36bA,2,3.042212101,414.5059435,0.921983847,3.964195949
0xE1bCD0f5c6c855ee3452B38E16FeD0b7Cb0CC507,2,3.042212101,413.2995306,0.919300428,3.96151253
0x518a8463FFFf4435431d889E507Fa1a9E1c34502,2,3.042212101,378.1911448,0.841208992,3.883421093
0x1AF8AF5ab89536BDeC74F51676ae24fA7E70C21b,0,0,1731.482077,3.851328387,3.851328387
0x231e1e1e60893435c879172d47F7C867448DC11D,2,3.042212101,345.3237152,0.768102104,3.810314206
0xC0fca04Ff8721462c53d848610818b25427B5b29,2,3.042212101,315.0410425,0.700744481,3.742956583
0xD8dB8f3369EFAFb47175e9078B83D6C4f724BD5d,2,3.042212101,296.4919973,0.659485917,3.701698019
0x59F76c18a614085E16A0B9e8455b8999f76b0DCa,1,1.521106051,956.9841819,2.128615938,3.649721989
0x697203445B51cc43664EeB8D87dB3117425b3F52,2,3.042212101,269.46234,0.599363963,3.641576064
0xafae1E9EcD3a355b93960402E875b886f718C55E,2,3.042212101,254.1876593,0.565388554,3.607600656
0x3FbacD52FA6F1F15Bc3D776474FdAB07ec9D8d59,0,0,1607.815124,3.576256498,3.576256498
0xb910119F8B1838A95F9fbcF575E51e1E72469517,0,0,1582.453457,3.519844648,3.519844648
0x995b14DAdC423C93C816D3A96d392A0a3F203304,2,3.042212101,203.4590096,0.452553029,3.494765131
0x001900845643957d031eCdB3c5fd84EF08F6AaCa,2,3.042212101,199.4481949,0.443631791,3.485843892
0x7bB85b553c04cF2dFCBbDac998eA3621e17236c3,2,3.042212101,197.832211,0.440037365,3.482249466
0x11f11DAFde2eD523CD935184dd28876cE52F1652,1,1.521106051,879.2618699,1.955738523,3.476844574
0x157DD18CF70815dF7c25948ced9760aA61f6DF17,0,0,1545.730849,3.438162704,3.438162704
0xA839199aC9Ae19b15265659e45C60B67bcA1B477,2,3.042212101,168.9533035,0.375802131,3.418014232
0x2b62Cb060e78500B482a02aCc7a111b62d46E5A9,0,0,1535.933389,3.416370253,3.416370253
0xEd71d7586839Db87Ee8D48454969AB8609f24136,1,1.521106051,844.8234751,1.879137344,3.400243395
0x6B2D4ac2655c55712340d071d9Bb030eB293e3E1,0,0,1523.344954,3.388369851,3.388369851
0x3e05FC835a92fa1AD481C623d1F5097BFd55Bb18,2,3.042212101,148.8581127,0.331104481,3.373316583
0x38dAEa6f17E4308b0Da9647dB9ca6D84a3A7E195,2,3.042212101,140.939261,0.313490612,3.355702714
0x551d3A37E1613E8b21f2AD613A01Bf97ec2d2389,2,3.042212101,118.3525275,0.263251035,3.305463136
0xdc25324B8186DE47A976191a54ea0366428Af632,0,0,1483.768314,3.300339695,3.300339695
0xF79C329A2EB7e98E58a24178777b72Eb64306298,0,0,1482.452704,3.297413389,3.297413389
0x7909759B82EB27aB3Cc886C5f3fCE3A72a565b39,2,3.042212101,99.69133685,0.221743026,3.263955128
0x1CBd483CDa3AeADCC668be6e1252B01Bf3824411,2,3.042212101,98.24695184,0.218530287,3.260742388
0xA9bEA5C0C25E4D02d56CBFE9A7564c3CcF599617,1,1.521106051,780.0659609,1.735097475,3.256203525
0x9f32B5A3A6A21dF1671c74372F18415CB3FCaca2,1,1.521106051,771.539128,1.716131276,3.237237327
0x4572581Fc62D4477B9E11bb65eA8a1c306CbBa3D,1,1.521106051,755.9910713,1.681547798,3.202653849
0xaA983Fe498c300094B708c3B48deDE9bd91A0183,2,3.042212101,72.01902593,0.16019162,3.202403722
0xaA99157856D8785C3A0BAB85F070766554A1d882,2,3.042212101,67.46518969,0.150062541,3.192274643
0xE1e92C34B4a26e95da314D818b5D904eFB3961bD,1,1.521106051,741.628322,1.649600794,3.170706845
0xdeba9a360C9da03e5Fb30D617b6d28426E3c7Fc6,1,1.521106051,730.6340916,1.625146373,3.146252424
0xF18da6a854c715e2a6Cc74C3f12c9c2417ee3312,2,3.042212101,43.15921887,0.095998871,3.138210973
0x482d63381DeD49C5374C346F38fcb9cD27B5D2Ba,2,3.042212101,33.406491,0.074305919,3.116518021
0x0b788B9010252F7ec849E436ad94e8Bf0BA327b2,2,3.042212101,29.61749076,0.065878062,3.108090163
0x735DDe08A1D36939DA610CE5B7b9688db97234Bf,2,3.042212101,29.616551,0.065875971,3.108088073
0x80E7E06F096380DD0D3f9ceC4fDEcE370DB4CDbD,2,3.042212101,24.72399946,0.054993489,3.097205591
0x0E0934c9cB01a700B2e849E4b80c85ca93939C9D,2,3.042212101,24.66601347,0.054864511,3.097076613
0xb19BC46C52A1352A071fe2389503B6FE1ABD50Ff,1,1.521106051,701.4043658,1.560130816,3.081236866
0x0030B9F1925408D79be83C7cecfffdbACb638e9B,2,3.042212101,12.26953432,0.027291074,3.069503176
0x73c65A848607560345d363848a94862cdD26a3d4,2,3.042212101,10,0.022242958,3.06445506
0x826088b7174bd1f07BeCf359025Fa751E6AC11CB,2,3.042212101,9.908786089,0.022040072,3.064252173
0x56f820BC0bB5326C74b804CEbAA37C3EE7524f8E,2,3.042212101,7.780686458,0.017306549,3.05951865
0xa275d3995032B468898c6AA80E132a307ac086D7,2,3.042212101,0.986680071,0.002194668,3.04440677
0x22afACf0338dB23D9DEE2ECE5399ec6b24ac8Ab4,2,3.042212101,0.803735839,0.001787746,3.043999848
0xbFf36B0e434F7DDd28c523571c3B9F93f60132F6,2,3.042212101,9.55982E-05,2.12639E-07,3.042212314
0xCD05a3969c5158D658a9bDF3Ee6eBcC0712a0292,2,3.042212101,8.04535E-05,1.78952E-07,3.04221228
0x5CD4EF55C339ef01f79f494c0a568df90699Aa22,2,3.042212101,6.32638E-05,1.40718E-07,3.042212242
0xE9bb842F4535fB16aeFd984C4C06e97E55a50318,2,3.042212101,2.13867E-05,4.75703E-08,3.042212149
0xbfD82bD44b3DF57B26e29770D0c8f1690f1c49F1,2,3.042212101,7.40412E-06,1.64689E-08,3.042212118
0x2baBeffa4B15E481bCD7c106a5A3951Bd1Ceb268,2,3.042212101,0,0,3.042212101
0x7784981924567c0AA2c0c3e17ce9b1eE309E5701,2,3.042212101,0,0,3.042212101
0x5B71ab89a74Eb8515585bf100A69BcF12F9eaA3b,2,3.042212101,0,0,3.042212101
0x2F1eA6322C976925F5121674196a364c05A2Eec9,2,3.042212101,0,0,3.042212101
0x4dC5Ea211E424cE66dD451A7Ac3BfdB99eb1889B,2,3.042212101,0,0,3.042212101
0x33E580CEe928D83a61B98905a1F9bE68eA6279B8,2,3.042212101,0,0,3.042212101
0x86137e70bB6B57462230477BbCD923B0E3ec5054,2,3.042212101,0,0,3.042212101
0x3b66bcA9b58ACb2e0894654f27EDC96fa1b6B0F1,2,3.042212101,0,0,3.042212101
0x9319674B4532aCb79B45831D8f2380A80867a445,2,3.042212101,0,0,3.042212101
0x6C522c94c3f5b213Ccf3298e03D5C947b760a2cB,2,3.042212101,0,0,3.042212101
0xE7c8712fC60B20693046c71E5012801eaAfc7217,2,3.042212101,0,0,3.042212101
0x72Da31304a7245195f4f4cB3bd7607e08fF9648B,2,3.042212101,0,0,3.042212101
0x9FddE4a5bb911BdcFbF95b37470e85D466d810d7,2,3.042212101,0,0,3.042212101
0x5173b8EA30cbCfFa8e049B762f2D1a92c21b02C9,2,3.042212101,0,0,3.042212101
0x4DDcDC7404233772A8887fA89bfB4ae41B47a087,2,3.042212101,0,0,3.042212101
0x505d867c40931Bf56393F23CFA766fff8FA406e3,2,3.042212101,0,0,3.042212101
0x5dA5F4c020f856aBdB168fd35c957D6006ba2edE,2,3.042212101,0,0,3.042212101
0x288d3b021202293788d76F76947C74a65450374C,2,3.042212101,0,0,3.042212101
0xC44F63485Ed5A23FbEEaE300adCA6a08A506aEF1,2,3.042212101,0,0,3.042212101
0xf7ea3A3aa86aA4E8877D1B93C554AaA55694CFEA,2,3.042212101,0,0,3.042212101
0x445ba6F9f553872Fa9cDC14F5c0639365b39C140,2,3.042212101,0,0,3.042212101
0x15af88de8616dabF0e67589fe4Ec172191346176,2,3.042212101,0,0,3.042212101
0x3FD60F2fE62BA9cA4816dB450fe8B2054a6A39B3,2,3.042212101,0,0,3.042212101
0xad82aECD14D42Aa19f5B6175E23937F33d25BaBe,2,3.042212101,0,0,3.042212101
0x72f412C983d8bbFb8D3896E31B470a03c47DE953,2,3.042212101,0,0,3.042212101
0xad6034C145530682eD7643478b6678e2E2bBaad6,1,1.521106051,642.854067,1.429897629,2.95100368
0x62B5c94aF16F8b5b53BEd8DA61ecB5Ba41C14931,1,1.521106051,633.9939567,1.410190123,2.931296174
0x6D881ED51C6e660a44901A81BE6363B68F5d8A37,0,0,1303.931749,2.900329969,2.900329969
0x97495531A4073953c39e61a09Cc5B4eD69Da1F2B,0,0,1300.000004,2.891584605,2.891584605
0x9702235d4999201f3Ab13226232942593E84B576,1,1.521106051,612.5627873,1.362520862,2.883626913
0x7a1979A89c39E64b4c2dc6fd87f4f719Ae96a0ec,1,1.521106051,607.1754211,1.350537765,2.871643816
0x0AE57350662045c32B34f3b1E70C36E4EF1502E2,1,1.521106051,548.6596106,1.220381292,2.741487342
0x6d96f02af1b8701E831A05AB273B75C6E2F02D1d,0,0,1228.703366,2.732999791,2.732999791
0xA5ba6Ae9CDF56761be100a33DE63363660ef744A,1,1.521106051,544.6010008,1.211353742,2.732459793
0x68CC67e6899bE5a34002091449CB8860B132cCA3,0,0,1181.505782,2.6280184,2.6280184
0x04E60C358Da4d51DB8c7be369B94039Af465AdFf,1,1.521106051,497.5777032,1.106760017,2.627866068
0xf5Fe364D18F4a5A53BADCe9a046ba74cfC97f6Fb,1,1.521106051,496.1632522,1.10361386,2.62471991
0xc9c026d92314aaA032cf493DB1058B143DBf9AFF,1,1.521106051,474.6611191,1.055786754,2.576892805
0xBfBD59C39f83068Ebe8EF181B927B85400222292,1,1.521106051,423.1005895,0.941100883,2.462206933
0xFCEE120094854fBfdc98cE8a80b8057BDEb928a7,1,1.521106051,416.8058737,0.927099573,2.448205623
0xb26B4A4BBA425aC28224cFDd45B4Bd00C886cC33,0,0,1092.313738,2.429628908,2.429628908
0x8E13649613B774Ab67D1C1eDfc22a2202270fD81,0,0,1087.584326,2.419109297,2.419109297
0x88d5EB1993dD04bf2175f940e64fD49A90D13F8b,1,1.521106051,386.4514293,0.859582308,2.380688359
0xdd3Fb1acB6d176852e70aA736E9Ef11Ec6D2B251,0,0,1068.075692,2.375716323,2.375716323
0xde46215e67d35972f4C880D59969DD08a4c9fA28,1,1.521106051,362.9516422,0.807311829,2.32841788
0x31F10E898CA5432c95e287e671BC1EFef8Ce5362,1,1.521106051,356.5295287,0.793027149,2.3141332
0xB698be40b6fF59CecDC5472BCc6ba5dC8C087786,0,0,1034.981547,2.302105154,2.302105154
0x9720bB804ACA0a01BFF95AF749B34eCA59eD5fb4,1,1.521106051,346.1752884,0.769996255,2.291102306
0x9ded7B691962446704C7bD7D0dfb1F028a2a52F1,1,1.521106051,338.3881282,0.752675307,2.273781358
0x13cb2A37ce9B30F1bA27f527347dc636E33272d7,0,0,1010.192253,2.24696643,2.24696643
0xB728311c5557f82050CDa1bbE98DfF6595BE969a,0,0,1005.110548,2.235663215,2.235663215
0x0604E36672dcC192c4880Dfc7FE8B39Ac8E3542a,0,0,1000,2.224295844,2.224295844
0x7dA08FBa7A69c67c0D06fD433aF0C53F9c75CeE8,1,1.521106051,314.5318274,0.699611836,2.220717887
0xFaca00C761491e853f9336F378D903D87b77B68d,0,0,996.9275904,2.217461896,2.217461896
0x2b95890732184B1017cF61cd92B0e42CB8b3CA17,0,0,992.3110684,2.207193385,2.207193385
0x3BaC1185Ce631D2AfF051C4894BeAf4071be1993,1,1.521106051,296.1579324,0.658742858,2.179848909
0x4Faf6D6819A7f9085bA6587b867Ec6ac20aC6641,1,1.521106051,289.1075692,0.643060765,2.164166815
0x507F0F88f638AA8a9b26a954A1e0aB680F663D4a,1,1.521106051,280.8297909,0.624648537,2.145754587
0xdE312Cc0910EB6b6a30e9Ee0c9C4A08c40CD2265,1,1.521106051,279.1229144,0.620851938,2.141957989
0xc78652Eae0b73256F0598ddDA47B6814B23a8D8F,1,1.521106051,275.8133858,0.613490568,2.134596618
0xAE35f25d082B33db3d3A8d37f41E12fF2f979071,1,1.521106051,274.2916767,0.610105836,2.131211887
0xbA5589313Ee771863f923AaEde36027901364AA7,1,1.521106051,259.18771,0.576510146,2.097616197
0xca247f64eD79B76B2555971B9Eea802C68D1dB2B,0,0,935.8707005,2.081653309,2.081653309
0x3Fc5E8CFb8586cDA278b84A8aF30598CdB6a4a82,1,1.521106051,246.6598408,0.548644459,2.06975051
0xcBeF46a7Cbe1f46a94ab77501EAa32596Ab3c538,1,1.521106051,233.1076235,0.518500318,2.039606369
0x84820DE436C3ACc9412e43FFE571737113718269,1,1.521106051,225.2508645,0.501024562,2.022130612
0xb86737F3b14dE6eB7970e2D440B0ad91cb008133,1,1.521106051,210.3460391,0.46787182,1.988977871
0x7BcEc44C7486143Ee875103De66006047CaE8Df7,1,1.521106051,203.7299295,0.453155635,1.974261686
0xD8d462958Fe3194cAbb95d502F1Ad7ddcF7E0558,0,0,886.5013048,1.971841168,1.971841168
0xedfb6Cd3069fe177C1cBe63C066Cae12D754d124,1,1.521106051,199.3873214,0.44349639,1.964602441
0x9E3e4F6535C7d20853a271f4F45A81fDED8C7DAA,1,1.521106051,175.9286439,0.391317351,1.912423402
0x78B3367B0F547Cd16Bac453F788956AfcE92447B,1,1.521106051,174.7251547,0.388640435,1.909746486
0x73719C0C85a430aB716bafC6A2A6768e40F7D334,1,1.521106051,173.657051,0.386264657,1.907370707
0xC5c60f47F3Cb3A335474EEb69009d611C040B7A6,1,1.521106051,173.6297544,0.386203941,1.907309992
0xe73B5632eE888fDC43C1E95885d746FfCeF07b16,1,1.521106051,160.0397512,0.355975753,1.877081804
0xCDab759A1D97C166de67f2826b1eF276b04a31C2,1,1.521106051,159.8496603,0.355552935,1.876658986
0xa23B4bc39070Fdb30779F3e587B720fefEF328EC,1,1.521106051,159.3715321,0.354489436,1.875595487
0xe5Ae5AAc9A19Ec43aBdd161e95640A1cc12aE348,0,0,837.1090266,1.861978129,1.861978129
0x585E184Dc84968F83e5702659e7e4546545979C0,1,1.521106051,152.2221478,0.338587091,1.859693141
0x00987cbCE7014389197f9D5468Dab5A8facFfeE0,1,1.521106051,151.7356507,0.337504977,1.858611028
